horodatage,utilisateur,source_ip,systeme,type_evenement,resultat
2026-03-21 15:13:11,m.roux,10.20.8.150,active_directory,acces_refuse,echec
2026-03-21 15:14:35,s.leroy,10.20.11.133,scada,connexion_reussie,succes
2026-03-21 15:14:44,admin.sys,10.20.7.125,scada,connexion_reussie,succes
2026-03-21 15:16:10,c.dubois,10.20.2.162,scada,export_donnees,succes
2026-03-21 15:18:39,e.blanc,10.20.0.66,plateforme_data,connexion_reussie,succes
2026-03-21 15:19:29,a.bernard,10.20.10.5,vpn,connexion_reussie,succes
2026-03-21 15:20:00,prestataire_ext,10.20.3.14,portail_client,connexion_reussie,succes
2026-03-21 15:21:02,n.faure,10.20.6.44,serveur_bi,connexion_reussie,succes
2026-03-21 15:23:45,f.petit,10.20.9.119,vpn,connexion_reussie,succes
2026-03-21 15:24:32,j.morel,10.20.12.129,serveur_bi,connexion_reussie,succes
2026-03-21 15:25:55,m.roux,10.20.11.4,serveur_bi,connexion_reussie,succes
2026-03-21 15:26:32,p.garcia,10.20.5.70,plateforme_data,acces_refuse,echec
2026-03-21 15:26:41,admin.sys,10.20.4.52,scada,connexion_reussie,succes
2026-03-21 15:27:09,c.dubois,10.20.10.136,plateforme_data,connexion_reussie,succes
2026-03-21 15:27:49,a.bernard,10.20.0.62,serveur_bi,connexion_reussie,succes
2026-03-21 15:30:01,s.leroy,10.20.0.37,api_espace_client,connexion_reussie,succes
2026-03-21 15:33:24,svc_batch,10.20.2.127,vpn,connexion_reussie,succes
2026-03-21 15:34:08,l.henry,10.20.8.97,portail_client,connexion_echouee,echec
2026-03-21 15:34:14,a.bernard,10.20.11.189,portail_client,connexion_reussie,succes
2026-03-21 15:35:56,prestataire_ext,10.20.7.163,portail_client,connexion_reussie,succes
2026-03-21 15:36:32,a.bernard,10.20.5.20,serveur_bi,connexion_reussie,succes
2026-03-21 15:36:42,c.dubois,10.20.11.66,vpn,connexion_reussie,succes
2026-03-21 15:40:41,t.robin,10.20.7.79,plateforme_data,connexion_reussie,succes
2026-03-21 15:41:40,m.roux,10.20.2.95,serveur_bi,export_donnees,succes
2026-03-21 15:42:53,a.bernard,10.20.5.26,api_espace_client,connexion_echouee,echec
2026-03-21 15:43:13,t.robin,10.20.6.99,active_directory,connexion_reussie,succes
2026-03-21 15:43:48,c.dubois,10.20.8.139,plateforme_data,connexion_reussie,succes
2026-03-21 15:44:14,a.bernard,10.20.6.197,active_directory,connexion_reussie,succes
2026-03-21 15:45:24,j.morel,10.20.9.205,plateforme_data,connexion_reussie,succes
2026-03-21 15:46:39,prestataire_ext,10.20.8.212,api_espace_client,acces_refuse,echec
2026-03-21 15:49:38,l.henry,10.20.1.213,plateforme_data,connexion_reussie,succes
2026-03-21 15:50:19,a.bernard,10.20.0.244,vpn,connexion_reussie,succes
2026-03-21 15:51:21,prestataire_ext,10.20.3.37,scada,connexion_reussie,succes
2026-03-21 15:51:53,s.leroy,10.20.4.224,portail_client,connexion_reussie,succes
2026-03-21 15:53:03,c.dubois,10.20.6.32,plateforme_data,connexion_reussie,succes
2026-03-21 15:55:11,e.blanc,10.20.7.188,api_espace_client,connexion_echouee,echec
2026-03-21 15:55:33,f.petit,10.20.10.254,portail_client,connexion_reussie,succes
2026-03-21 15:57:32,j.morel,10.20.5.144,portail_client,connexion_reussie,succes
2026-03-21 15:59:12,c.dubois,10.20.3.171,api_espace_client,connexion_reussie,succes
2026-03-21 16:00:04,p.garcia,10.20.11.245,portail_client,connexion_reussie,succes
2026-03-21 16:01:49,admin.sys,10.20.9.81,active_directory,connexion_reussie,succes
2026-03-21 16:03:13,n.faure,10.20.11.149,scada,modification_config,succes
2026-03-21 16:05:04,p.garcia,10.20.5.58,active_directory,connexion_reussie,succes
2026-03-21 16:05:17,e.blanc,10.20.2.71,active_directory,connexion_echouee,echec
2026-03-21 16:06:08,m.roux,10.20.4.48,api_espace_client,connexion_reussie,succes
2026-03-21 16:11:23,p.garcia,10.20.8.171,plateforme_data,connexion_reussie,succes
2026-03-21 16:11:50,t.robin,10.20.3.19,scada,connexion_reussie,succes
2026-03-21 16:12:05,e.blanc,10.20.0.200,api_espace_client,connexion_reussie,succes
2026-03-21 16:12:33,s.leroy,10.20.2.111,active_directory,acces_refuse,echec
2026-03-21 16:12:48,prestataire_ext,10.20.5.89,active_directory,connexion_reussie,succes
2026-03-21 16:13:53,c.dubois,10.20.4.63,api_espace_client,connexion_reussie,succes
2026-03-21 16:14:28,j.morel,10.20.10.110,portail_client,connexion_echouee,echec
2026-03-21 16:14:41,f.petit,10.20.1.242,serveur_bi,connexion_reussie,succes
2026-03-21 16:15:05,a.bernard,10.20.9.70,scada,modification_config,succes
2026-03-21 16:16:20,j.morel,10.20.8.98,api_espace_client,connexion_reussie,succes
2026-03-21 16:16:23,f.petit,10.20.7.23,scada,connexion_reussie,succes
2026-03-21 16:17:52,e.blanc,10.20.9.149,active_directory,connexion_reussie,succes
2026-03-21 16:18:40,admin.sys,10.20.6.246,portail_client,connexion_reussie,succes
2026-03-21 16:18:41,l.henry,10.20.1.142,portail_client,connexion_reussie,succes
2026-03-21 16:19:25,f.petit,10.20.7.225,serveur_bi,connexion_reussie,succes
2026-03-21 16:20:59,j.morel,10.20.1.168,vpn,connexion_reussie,succes
2026-03-21 16:22:12,c.dubois,10.20.6.56,scada,connexion_reussie,succes
2026-03-21 16:22:23,c.dubois,10.20.0.195,api_espace_client,connexion_reussie,succes
2026-03-21 16:26:10,a.bernard,10.20.1.6,plateforme_data,connexion_echouee,echec
2026-03-21 16:26:58,f.petit,10.20.11.199,plateforme_data,connexion_reussie,succes
2026-03-21 16:28:26,admin.sys,10.20.10.212,active_directory,connexion_reussie,succes
2026-03-21 16:28:36,admin.sys,10.20.5.109,api_espace_client,connexion_reussie,succes
2026-03-21 16:29:48,f.petit,10.20.8.11,portail_client,connexion_reussie,succes
2026-03-21 16:29:53,admin.sys,10.20.11.40,portail_client,connexion_reussie,succes
2026-03-21 16:31:35,l.henry,10.20.1.79,active_directory,connexion_reussie,succes
2026-03-21 16:33:22,l.henry,10.20.7.146,portail_client,connexion_echouee,echec
2026-03-21 16:33:45,a.bernard,10.20.4.186,active_directory,connexion_reussie,succes
2026-03-21 16:35:34,c.dubois,10.20.4.142,plateforme_data,connexion_reussie,succes
2026-03-21 16:36:47,m.roux,10.20.7.177,active_directory,connexion_reussie,succes
2026-03-21 16:37:31,j.morel,10.20.1.85,active_directory,connexion_reussie,succes
2026-03-21 16:38:59,c.dubois,10.20.10.54,api_espace_client,connexion_echouee,echec
2026-03-21 16:41:28,n.faure,10.20.1.148,vpn,connexion_reussie,succes
2026-03-21 16:41:28,svc_batch,10.20.12.51,vpn,export_donnees,succes
2026-03-21 16:42:47,c.dubois,10.20.12.178,vpn,connexion_reussie,succes
2026-03-21 16:48:10,admin.sys,10.20.5.35,vpn,connexion_reussie,succes
2026-03-21 16:50:32,n.faure,10.20.1.59,api_espace_client,connexion_reussie,succes
2026-03-21 16:52:29,svc_batch,10.20.5.149,active_directory,connexion_reussie,succes
2026-03-21 16:55:48,c.dubois,10.20.1.103,plateforme_data,connexion_reussie,succes
2026-03-21 16:56:12,f.petit,10.20.11.215,serveur_bi,connexion_reussie,succes
2026-03-21 16:57:20,svc_batch,10.20.3.148,portail_client,connexion_reussie,succes
2026-03-21 16:59:17,n.faure,10.20.6.151,scada,connexion_reussie,succes
2026-03-21 17:03:11,j.morel,10.20.8.248,portail_client,connexion_echouee,echec
2026-03-21 17:04:35,j.morel,10.20.10.171,active_directory,connexion_reussie,succes
2026-03-21 17:05:47,f.petit,10.20.12.132,scada,connexion_echouee,echec
2026-03-21 17:08:22,t.robin,10.20.1.190,api_espace_client,connexion_reussie,succes
2026-03-21 17:09:04,n.faure,10.20.6.92,serveur_bi,connexion_reussie,succes
2026-03-21 17:11:06,c.dubois,10.20.11.221,portail_client,connexion_reussie,succes
2026-03-21 17:11:12,n.faure,10.20.11.26,plateforme_data,connexion_reussie,succes
2026-03-21 17:12:35,t.robin,10.20.9.27,portail_client,connexion_reussie,succes
2026-03-21 17:14:46,admin.sys,10.20.3.228,vpn,connexion_reussie,succes
2026-03-21 17:16:29,p.garcia,10.20.0.120,serveur_bi,connexion_reussie,succes
2026-03-21 17:19:50,l.henry,10.20.1.95,scada,connexion_reussie,succes
2026-03-21 17:21:03,p.garcia,10.20.8.46,scada,export_donnees,succes
2026-03-21 17:22:42,j.morel,10.20.3.93,plateforme_data,connexion_reussie,succes
2026-03-21 17:26:23,l.henry,10.20.7.122,serveur_bi,connexion_reussie,succes
2026-03-21 17:31:04,admin.sys,10.20.10.182,scada,connexion_reussie,succes
2026-03-21 17:31:07,c.dubois,10.20.0.50,scada,connexion_reussie,succes
2026-03-21 17:31:19,p.garcia,10.20.7.3,api_espace_client,connexion_reussie,succes
2026-03-21 17:33:03,f.petit,10.20.12.180,vpn,connexion_reussie,succes
2026-03-21 17:34:11,j.morel,10.20.12.2,scada,connexion_reussie,succes
2026-03-21 17:35:15,s.leroy,10.20.2.214,active_directory,connexion_reussie,succes
2026-03-21 17:36:18,t.robin,10.20.8.173,serveur_bi,connexion_reussie,succes
2026-03-21 17:37:17,m.roux,10.20.12.152,vpn,connexion_reussie,succes
2026-03-21 17:38:22,f.petit,10.20.2.250,plateforme_data,connexion_reussie,succes
2026-03-21 17:39:51,l.henry,10.20.7.34,vpn,connexion_reussie,succes
2026-03-21 17:42:00,e.blanc,10.20.4.127,serveur_bi,connexion_echouee,echec
2026-03-21 17:43:19,prestataire_ext,10.20.0.74,scada,connexion_reussie,succes
2026-03-21 17:46:05,f.petit,10.20.7.38,scada,connexion_reussie,succes
2026-03-21 17:47:43,j.morel,10.20.3.54,api_espace_client,connexion_reussie,succes
2026-03-21 17:49:12,m.roux,10.20.1.248,portail_client,connexion_reussie,succes
2026-03-21 17:50:44,admin.sys,10.20.12.51,serveur_bi,connexion_reussie,succes
2026-03-21 17:52:16,l.henry,10.20.10.171,plateforme_data,export_donnees,succes
2026-03-21 17:54:11,p.garcia,10.20.3.110,api_espace_client,connexion_reussie,succes
2026-03-21 17:54:14,prestataire_ext,10.20.11.34,scada,connexion_reussie,succes
2026-03-21 17:54:53,n.faure,10.20.9.237,serveur_bi,connexion_reussie,succes
2026-03-21 17:57:38,j.morel,10.20.5.190,api_espace_client,connexion_reussie,succes
2026-03-21 17:58:09,e.blanc,10.20.8.179,scada,connexion_reussie,succes
2026-03-21 18:01:28,t.robin,10.20.1.231,vpn,connexion_reussie,succes
2026-03-21 18:03:34,a.bernard,10.20.0.126,vpn,connexion_reussie,succes
2026-03-21 18:06:52,m.roux,10.20.9.176,vpn,connexion_reussie,succes
2026-03-21 18:07:08,c.dubois,10.20.4.197,api_espace_client,connexion_reussie,succes
2026-03-21 18:07:59,svc_batch,10.20.10.80,vpn,connexion_reussie,succes
2026-03-21 18:10:57,a.bernard,10.20.0.177,portail_client,connexion_reussie,succes
2026-03-21 18:11:53,svc_batch,10.20.10.42,scada,connexion_reussie,succes
2026-03-21 18:15:14,e.blanc,10.20.9.160,scada,connexion_reussie,succes
2026-03-21 18:15:19,admin.sys,10.20.9.174,plateforme_data,connexion_reussie,succes
2026-03-21 18:16:37,a.bernard,10.20.9.25,api_espace_client,acces_refuse,echec
2026-03-21 18:17:55,e.blanc,10.20.10.119,api_espace_client,connexion_reussie,succes
2026-03-21 18:19:00,prestataire_ext,10.20.0.113,api_espace_client,connexion_reussie,succes
2026-03-21 18:23:25,c.dubois,10.20.1.159,scada,connexion_reussie,succes
2026-03-21 18:23:37,p.garcia,10.20.6.187,plateforme_data,connexion_reussie,succes
2026-03-21 18:23:54,l.henry,10.20.10.112,plateforme_data,connexion_echouee,echec
2026-03-21 18:25:06,s.leroy,10.20.0.152,plateforme_data,connexion_reussie,succes
2026-03-21 18:27:14,e.blanc,10.20.2.59,active_directory,acces_refuse,echec
2026-03-21 18:27:38,prestataire_ext,10.20.4.111,plateforme_data,export_donnees,succes
2026-03-21 18:29:43,c.dubois,10.20.2.213,active_directory,connexion_reussie,succes
2026-03-21 18:29:45,n.faure,10.20.4.250,scada,connexion_reussie,succes
2026-03-21 18:31:23,a.bernard,10.20.4.49,api_espace_client,connexion_reussie,succes
2026-03-21 18:32:09,e.blanc,10.20.11.103,plateforme_data,connexion_reussie,succes
2026-03-21 18:34:23,p.garcia,10.20.11.160,api_espace_client,modification_config,succes
2026-03-21 18:35:20,c.dubois,10.20.8.231,serveur_bi,connexion_reussie,succes
2026-03-21 18:36:14,n.faure,10.20.4.98,serveur_bi,connexion_reussie,succes
2026-03-21 18:36:42,t.robin,10.20.6.213,api_espace_client,connexion_reussie,succes
2026-03-21 18:37:55,s.leroy,10.20.1.247,api_espace_client,connexion_reussie,succes
2026-03-21 18:39:30,f.petit,10.20.9.28,serveur_bi,connexion_reussie,succes
2026-03-21 18:40:36,admin.sys,10.20.0.98,scada,connexion_reussie,succes
2026-03-21 18:43:13,prestataire_ext,10.20.4.9,scada,connexion_reussie,succes
2026-03-21 18:44:42,svc_batch,10.20.9.41,serveur_bi,connexion_reussie,succes
2026-03-21 18:44:58,a.bernard,10.20.2.87,active_directory,connexion_reussie,succes
2026-03-21 18:45:53,svc_batch,10.20.1.185,plateforme_data,connexion_reussie,succes
2026-03-21 18:47:29,svc_batch,10.20.8.14,portail_client,acces_refuse,echec
2026-03-21 18:47:50,t.robin,10.20.8.173,api_espace_client,connexion_reussie,succes
2026-03-21 18:50:38,p.garcia,10.20.1.181,vpn,connexion_reussie,succes
2026-03-21 18:51:26,prestataire_ext,10.20.8.234,plateforme_data,connexion_reussie,succes
2026-03-21 18:55:02,s.leroy,10.20.4.224,portail_client,connexion_reussie,succes
2026-03-21 18:57:13,t.robin,10.20.12.125,scada,connexion_reussie,succes
2026-03-21 18:57:18,svc_batch,10.20.2.23,api_espace_client,connexion_reussie,succes
2026-03-21 18:58:17,c.dubois,10.20.1.104,vpn,connexion_reussie,succes
2026-03-21 19:00:12,admin.sys,10.20.0.10,vpn,connexion_reussie,succes
2026-03-21 19:07:33,e.blanc,10.20.6.192,portail_client,connexion_reussie,succes
2026-03-21 19:07:36,p.garcia,10.20.10.95,vpn,connexion_reussie,succes
2026-03-21 19:08:04,n.faure,10.20.9.190,serveur_bi,connexion_reussie,succes
2026-03-21 19:10:13,p.garcia,10.20.7.156,vpn,export_donnees,succes
2026-03-21 19:11:57,p.garcia,10.20.1.238,portail_client,export_donnees,succes
2026-03-21 19:12:27,f.petit,10.20.11.199,plateforme_data,connexion_reussie,succes
2026-03-21 19:12:58,prestataire_ext,10.20.7.47,vpn,connexion_reussie,succes
2026-03-21 19:14:40,n.faure,10.20.1.215,vpn,connexion_reussie,succes
2026-03-21 19:17:41,l.henry,10.20.6.154,api_espace_client,connexion_reussie,succes
2026-03-21 19:23:42,svc_batch,10.20.11.157,api_espace_client,connexion_reussie,succes
2026-03-21 19:25:12,f.petit,10.20.8.206,vpn,connexion_reussie,succes
2026-03-21 19:28:31,prestataire_ext,10.20.8.85,scada,export_donnees,succes
2026-03-21 19:30:47,m.roux,10.20.2.121,scada,connexion_reussie,succes
2026-03-21 19:30:59,svc_batch,10.20.1.178,scada,connexion_reussie,succes
2026-03-21 19:31:37,c.dubois,10.20.3.122,serveur_bi,connexion_reussie,succes
2026-03-21 19:31:37,t.robin,10.20.0.143,active_directory,connexion_reussie,succes
2026-03-21 19:32:47,a.bernard,10.20.7.34,active_directory,connexion_reussie,succes
2026-03-21 19:33:23,c.dubois,10.20.4.248,vpn,connexion_reussie,succes
2026-03-21 19:34:36,svc_batch,10.20.0.117,active_directory,connexion_reussie,succes
2026-03-21 19:34:57,c.dubois,10.20.5.129,portail_client,connexion_reussie,succes
2026-03-21 19:35:29,prestataire_ext,10.20.6.228,plateforme_data,connexion_reussie,succes
2026-03-21 19:36:15,f.petit,10.20.12.225,portail_client,connexion_reussie,succes
2026-03-21 19:37:07,m.roux,10.20.3.76,plateforme_data,acces_refuse,echec
2026-03-21 19:40:02,a.bernard,10.20.12.15,plateforme_data,connexion_reussie,succes
2026-03-21 19:40:59,j.morel,10.20.2.148,serveur_bi,connexion_reussie,succes
2026-03-21 19:43:07,s.leroy,10.20.4.105,scada,connexion_reussie,succes
2026-03-21 19:43:18,t.robin,10.20.8.109,scada,connexion_reussie,succes
2026-03-21 19:44:01,c.dubois,10.20.5.131,active_directory,connexion_reussie,succes
2026-03-21 19:46:23,p.garcia,10.20.8.82,active_directory,connexion_reussie,succes
2026-03-21 19:46:48,f.petit,10.20.4.215,portail_client,connexion_reussie,succes
2026-03-21 19:49:04,n.faure,10.20.11.45,active_directory,connexion_reussie,succes
2026-03-21 19:52:53,f.petit,10.20.0.119,serveur_bi,connexion_reussie,succes
2026-03-21 19:54:24,j.morel,10.20.4.190,active_directory,acces_refuse,echec
2026-03-21 19:56:23,prestataire_ext,10.20.0.59,api_espace_client,connexion_reussie,succes
2026-03-21 19:57:14,s.leroy,10.20.11.112,api_espace_client,connexion_reussie,succes
2026-03-21 19:59:59,t.robin,10.20.3.223,scada,connexion_reussie,succes
2026-03-21 20:08:12,admin.sys,10.20.3.20,serveur_bi,connexion_reussie,succes
2026-03-21 20:15:26,t.robin,10.20.4.45,active_directory,connexion_reussie,succes
2026-03-21 20:18:09,t.robin,10.20.3.86,scada,connexion_reussie,succes
2026-03-21 20:26:06,f.petit,10.20.10.196,api_espace_client,connexion_reussie,succes
2026-03-21 20:46:53,e.blanc,10.20.0.228,scada,connexion_reussie,succes
2026-03-21 21:00:29,c.dubois,10.20.6.42,serveur_bi,connexion_reussie,succes
2026-03-21 21:09:50,a.bernard,10.20.11.228,portail_client,connexion_reussie,succes
2026-03-21 21:17:32,svc_batch,10.20.11.253,active_directory,connexion_reussie,succes
2026-03-21 22:05:17,prestataire_ext,10.20.7.208,serveur_bi,connexion_reussie,succes
2026-03-21 22:29:49,f.petit,10.20.9.19,plateforme_data,connexion_echouee,echec
2026-03-21 22:53:45,m.roux,10.20.7.218,portail_client,connexion_reussie,succes
2026-03-21 23:04:10,admin.sys,10.20.7.250,active_directory,connexion_reussie,succes
2026-03-21 23:22:50,e.blanc,10.20.5.225,portail_client,connexion_reussie,succes
2026-03-21 23:46:00,svc_batch,10.20.2.51,vpn,connexion_reussie,succes
2026-03-22 00:04:40,n.faure,10.20.0.175,api_espace_client,acces_refuse,echec
2026-03-22 00:17:56,s.leroy,10.20.6.109,vpn,connexion_reussie,succes
2026-03-22 00:18:26,e.blanc,10.20.10.30,active_directory,connexion_reussie,succes
2026-03-22 00:23:07,f.petit,10.20.1.106,portail_client,connexion_reussie,succes
2026-03-22 00:37:36,j.morel,10.20.1.108,scada,connexion_reussie,succes
2026-03-22 00:40:06,prestataire_ext,10.20.0.12,plateforme_data,connexion_reussie,succes
2026-03-22 00:51:45,c.dubois,10.20.6.174,plateforme_data,modification_config,succes
2026-03-22 01:05:51,p.garcia,10.20.10.109,plateforme_data,connexion_reussie,succes
2026-03-22 01:20:52,svc_batch,10.20.0.34,plateforme_data,connexion_reussie,succes
2026-03-22 01:32:51,e.blanc,10.20.7.26,vpn,connexion_reussie,succes
2026-03-22 01:45:41,n.faure,10.20.6.70,vpn,connexion_echouee,echec
2026-03-22 01:47:55,admin.sys,10.20.3.114,active_directory,connexion_reussie,succes
2026-03-22 02:23:43,c.dubois,10.20.3.187,portail_client,export_donnees,succes
2026-03-22 02:24:23,s.leroy,10.20.4.55,active_directory,connexion_reussie,succes
2026-03-22 02:26:20,f.petit,10.20.12.54,vpn,export_donnees,succes
2026-03-22 02:46:57,a.bernard,10.20.2.5,plateforme_data,connexion_reussie,succes
2026-03-22 03:15:11,s.leroy,10.20.0.238,serveur_bi,connexion_reussie,succes
2026-03-22 03:33:51,c.dubois,10.20.11.233,serveur_bi,connexion_reussie,succes
2026-03-22 03:40:52,c.dubois,10.20.10.240,api_espace_client,connexion_reussie,succes
2026-03-22 03:46:04,s.leroy,10.20.3.46,vpn,connexion_echouee,echec
2026-03-22 04:36:42,prestataire_ext,10.20.0.248,portail_client,export_donnees,succes
2026-03-22 04:44:39,e.blanc,10.20.10.226,scada,connexion_reussie,succes
2026-03-22 04:46:02,e.blanc,10.20.6.130,api_espace_client,connexion_echouee,echec
2026-03-22 04:48:07,s.leroy,10.20.4.190,api_espace_client,connexion_reussie,succes
2026-03-22 04:50:23,f.petit,10.20.11.156,scada,connexion_reussie,succes
2026-03-22 04:52:27,t.robin,10.20.8.12,scada,connexion_reussie,succes
2026-03-22 05:06:24,n.faure,10.20.7.176,portail_client,connexion_reussie,succes
2026-03-22 05:24:58,prestataire_ext,10.20.0.93,api_espace_client,connexion_reussie,succes
2026-03-22 05:32:06,prestataire_ext,10.20.3.86,vpn,connexion_reussie,succes
2026-03-22 05:36:18,l.henry,10.20.4.244,scada,acces_refuse,echec
2026-03-22 06:23:03,m.roux,10.20.7.186,portail_client,export_donnees,succes
2026-03-22 06:25:12,prestataire_ext,10.20.5.44,plateforme_data,connexion_reussie,succes
2026-03-22 06:33:31,l.henry,10.20.1.33,vpn,connexion_reussie,succes
2026-03-22 06:47:16,n.faure,10.20.5.171,plateforme_data,connexion_reussie,succes
2026-03-22 07:00:36,e.blanc,10.20.12.10,vpn,connexion_reussie,succes
2026-03-22 07:00:39,p.garcia,10.20.9.17,api_espace_client,connexion_reussie,succes
2026-03-22 07:01:26,t.robin,10.20.7.254,serveur_bi,connexion_reussie,succes
2026-03-22 07:02:23,l.henry,10.20.10.19,active_directory,connexion_reussie,succes
2026-03-22 07:02:45,c.dubois,10.20.0.8,plateforme_data,connexion_reussie,succes
