date,zone,temp_moyenne_c,temp_min_c,temp_max_c
2025-01-10,Plateau-Est,1.23,-5.35,6.31
2025-01-11,Plateau-Est,4.03,0.92,8.58
2025-01-12,Plateau-Est,-0.17,-7.4,4.45
2025-01-13,Plateau-Est,1.89,-4.31,8.81
2025-01-14,Plateau-Est,0.77,-2.55,5.66
2025-01-15,Plateau-Est,5.04,0.1,8.63
2025-01-16,Plateau-Est,-1.1,-7.33,2.09
2025-01-17,Plateau-Est,-0.95,-5.74,5.81
2025-01-18,Plateau-Est,3.6,1.45,13.78
2025-01-19,Plateau-Est,5.57,0.37,10.96
2025-01-20,Plateau-Est,4.83,0.96,11.31
2025-01-21,Plateau-Est,0.12,-5.79,3.39
2025-01-22,Plateau-Est,1.83,-1.72,5.85
2025-01-23,Plateau-Est,-0.22,-0.65,6.19
2025-01-24,Plateau-Est,-0.38,-3.85,2.47
2025-01-25,Plateau-Est,1.18,-0.3,4.57
2025-01-26,Plateau-Est,2.02,-3.56,8.24
2025-01-27,Plateau-Est,-0.09,-4.98,6.23
2025-01-28,Plateau-Est,0.95,-4.49,8.97
2025-01-29,Plateau-Est,0.72,-0.6,5.81
2025-01-30,Plateau-Est,-3.24,-8.01,-0.64
2025-01-31,Plateau-Est,3.75,-0.31,7.41
2025-02-01,Plateau-Est,3.31,-1.45,9.47
2025-02-02,Plateau-Est,2.61,-2.51,5.03
2025-02-03,Plateau-Est,7.08,3.5,12.48
2025-02-04,Plateau-Est,1.39,-0.62,5.41
2025-02-05,Plateau-Est,1.85,-2.79,6.9
2025-02-06,Plateau-Est,3.57,2.56,10.0
2025-02-07,Plateau-Est,-0.73,-4.32,5.91
2025-02-08,Plateau-Est,2.22,-0.68,8.68
2025-02-09,Plateau-Est,3.54,0.94,11.03
2025-02-10,Plateau-Est,5.94,0.06,12.61
2025-02-11,Plateau-Est,6.48,1.15,12.68
2025-02-12,Plateau-Est,0.8,-2.82,5.76
2025-02-13,Plateau-Est,2.56,-1.03,7.06
2025-02-14,Plateau-Est,2.1,0.43,7.08
2025-02-15,Plateau-Est,3.55,-1.24,6.24
2025-02-16,Plateau-Est,5.75,1.85,11.36
2025-02-17,Plateau-Est,5.73,0.17,9.64
2025-02-18,Plateau-Est,3.41,-1.89,8.47
2025-02-19,Plateau-Est,2.57,-2.12,8.75
2025-02-20,Plateau-Est,3.37,0.5,8.89
2025-02-21,Plateau-Est,2.83,-0.6,11.42
2025-02-22,Plateau-Est,3.2,-1.08,10.25
2025-02-23,Plateau-Est,4.41,0.96,10.45
2025-02-24,Plateau-Est,5.8,1.9,10.39
2025-02-25,Plateau-Est,6.84,3.3,10.5
2025-02-26,Plateau-Est,-2.42,-6.54,4.47
2025-02-27,Plateau-Est,1.47,-2.01,2.09
2025-02-28,Plateau-Est,5.09,-0.5,6.55
2025-03-01,Plateau-Est,3.06,0.1,6.39
2025-03-02,Plateau-Est,5.06,3.1,8.3
2025-03-03,Plateau-Est,1.83,-5.03,4.25
2025-03-04,Plateau-Est,2.57,-2.23,9.66
2025-03-05,Plateau-Est,4.83,0.6,11.4
2025-03-06,Plateau-Est,1.04,-4.9,7.03
2025-03-07,Plateau-Est,3.48,0.78,11.16
2025-03-08,Plateau-Est,4.54,0.6,10.03
2025-03-09,Plateau-Est,3.38,-3.4,9.52
2025-03-10,Plateau-Est,9.61,2.36,14.77
2025-03-11,Plateau-Est,2.79,-0.3,9.31
2025-03-12,Plateau-Est,10.71,5.04,17.33
2025-03-13,Plateau-Est,2.44,-1.1,4.63
2025-03-14,Plateau-Est,8.15,4.59,12.71
2025-03-15,Plateau-Est,5.31,2.12,10.98
2025-03-16,Plateau-Est,9.18,5.86,14.24
2025-03-17,Plateau-Est,6.49,2.15,12.67
2025-03-18,Plateau-Est,2.27,-2.59,9.36
2025-03-19,Plateau-Est,7.7,3.53,11.8
2025-03-20,Plateau-Est,5.95,0.97,9.39
2025-03-21,Plateau-Est,5.22,2.02,10.41
2025-03-22,Plateau-Est,9.42,8.73,13.24
2025-03-23,Plateau-Est,3.01,-1.7,7.9
2025-03-24,Plateau-Est,6.57,3.17,12.15
2025-03-25,Plateau-Est,7.35,4.18,9.84
2025-03-26,Plateau-Est,9.26,7.95,16.62
2025-03-27,Plateau-Est,7.48,3.98,10.42
2025-03-28,Plateau-Est,8.81,3.76,12.98
2025-03-29,Plateau-Est,5.4,3.97,10.51
2025-03-30,Plateau-Est,4.74,4.12,10.28
2025-03-31,Plateau-Est,9.76,7.02,11.39
2025-04-01,Plateau-Est,13.24,8.61,18.37
2025-04-02,Plateau-Est,7.7,4.52,14.74
2025-04-03,Plateau-Est,8.07,5.4,14.22
2025-04-04,Plateau-Est,8.14,6.01,12.41
2025-04-05,Plateau-Est,7.45,7.26,9.37
2025-04-06,Plateau-Est,11.42,7.3,19.59
2025-04-07,Plateau-Est,11.39,6.29,18.49
2025-04-08,Plateau-Est,10.94,8.56,16.96
2025-04-09,Plateau-Est,8.94,3.03,16.97
2025-04-10,Plateau-Est,14.46,10.62,19.18
2025-04-11,Plateau-Est,8.35,4.61,12.79
2025-04-12,Plateau-Est,9.83,5.78,13.61
2025-04-13,Plateau-Est,11.72,6.01,14.01
2025-04-14,Plateau-Est,9.38,7.08,17.68
2025-04-15,Plateau-Est,12.66,4.87,14.39
2025-04-16,Plateau-Est,11.59,4.91,17.41
2025-04-17,Plateau-Est,10.53,8.72,15.57
2025-04-18,Plateau-Est,10.42,4.42,17.27
2025-04-19,Plateau-Est,10.22,6.41,17.34
2025-04-20,Plateau-Est,10.5,8.02,16.35
2025-04-21,Plateau-Est,13.77,8.64,20.35
2025-04-22,Plateau-Est,11.26,6.16,16.39
2025-04-23,Plateau-Est,12.25,9.2,17.17
2025-04-24,Plateau-Est,8.85,6.23,15.43
2025-04-25,Plateau-Est,15.87,14.03,18.75
2025-04-26,Plateau-Est,14.05,10.44,20.61
2025-04-27,Plateau-Est,12.4,8.77,15.6
2025-04-28,Plateau-Est,12.65,10.69,16.73
2025-04-29,Plateau-Est,12.11,5.43,16.39
2025-04-30,Plateau-Est,8.18,4.47,12.15
2025-05-01,Plateau-Est,16.11,13.59,21.13
2025-05-02,Plateau-Est,11.95,6.53,14.92
2025-05-03,Plateau-Est,11.87,8.58,17.37
2025-05-04,Plateau-Est,12.04,8.58,18.84
2025-05-05,Plateau-Est,16.58,12.51,22.93
2025-05-06,Plateau-Est,10.33,4.29,15.85
2025-05-07,Plateau-Est,12.82,10.12,17.12
2025-05-08,Plateau-Est,13.47,6.76,17.71
2025-05-09,Plateau-Est,19.15,16.49,21.48
2025-05-10,Plateau-Est,13.24,7.4,20.0
2025-05-11,Plateau-Est,10.56,3.85,15.39
2025-05-12,Plateau-Est,19.04,14.78,24.21
2025-05-13,Plateau-Est,13.81,10.85,20.54
2025-05-14,Plateau-Est,13.78,8.29,20.3
2025-05-15,Plateau-Est,13.15,10.74,17.9
2025-05-16,Plateau-Est,16.86,12.28,20.62
2025-05-17,Plateau-Est,13.79,9.09,20.68
2025-05-18,Plateau-Est,15.39,13.51,22.24
2025-05-19,Plateau-Est,13.77,10.46,21.54
2025-05-20,Plateau-Est,14.41,9.66,18.27
2025-05-21,Plateau-Est,14.33,10.19,19.87
2025-05-22,Plateau-Est,14.82,9.75,19.12
2025-05-23,Plateau-Est,14.82,10.91,20.1
2025-05-24,Plateau-Est,21.89,19.75,26.2
2025-05-25,Plateau-Est,19.71,15.45,25.37
2025-05-26,Plateau-Est,15.56,11.97,19.85
2025-05-27,Plateau-Est,13.65,9.06,19.36
2025-05-28,Plateau-Est,18.64,13.72,21.8
2025-05-29,Plateau-Est,15.03,11.62,21.72
2025-05-30,Plateau-Est,16.32,12.18,20.92
2025-05-31,Plateau-Est,16.8,10.31,18.43
2025-06-01,Plateau-Est,17.75,16.87,21.7
2025-06-02,Plateau-Est,17.37,11.51,23.02
2025-06-03,Plateau-Est,18.04,10.76,22.12
2025-06-04,Plateau-Est,20.27,17.35,22.97
2025-06-05,Plateau-Est,16.21,13.07,18.99
2025-06-06,Plateau-Est,18.62,12.76,27.46
2025-06-07,Plateau-Est,14.51,9.63,19.76
2025-06-08,Plateau-Est,18.59,15.92,21.23
2025-06-09,Plateau-Est,18.86,14.18,23.6
2025-06-10,Plateau-Est,21.54,16.65,26.69
2025-06-11,Plateau-Est,18.22,16.5,23.58
2025-06-12,Plateau-Est,17.64,14.59,23.67
2025-06-13,Plateau-Est,23.04,18.95,29.15
2025-06-14,Plateau-Est,20.02,16.23,27.32
2025-06-15,Plateau-Est,16.39,12.75,20.19
2025-06-16,Plateau-Est,21.84,15.08,28.31
2025-06-17,Plateau-Est,13.46,5.75,18.38
2025-06-18,Plateau-Est,19.3,13.76,21.92
2025-06-19,Plateau-Est,22.35,17.8,26.84
2025-06-20,Plateau-Est,20.53,16.04,26.55
2025-06-21,Plateau-Est,20.89,18.79,25.87
2025-06-22,Plateau-Est,18.54,12.82,20.66
2025-06-23,Plateau-Est,16.35,12.6,19.78
2025-06-24,Plateau-Est,21.65,17.68,26.09
2025-06-25,Plateau-Est,21.89,19.31,24.97
2025-06-26,Plateau-Est,20.28,17.83,25.19
2025-06-27,Plateau-Est,21.3,18.36,28.23
2025-06-28,Plateau-Est,18.41,13.16,20.74
2025-06-29,Plateau-Est,21.96,20.8,24.44
2025-06-30,Plateau-Est,21.9,18.86,26.62
2025-07-01,Plateau-Est,15.11,11.84,21.61
2025-07-02,Plateau-Est,17.64,13.41,23.83
2025-07-03,Plateau-Est,18.11,14.8,25.25
2025-07-04,Plateau-Est,13.07,12.2,19.18
2025-07-05,Plateau-Est,20.16,16.06,25.39
2025-07-06,Plateau-Est,19.54,14.89,20.82
2025-07-07,Plateau-Est,22.3,16.5,25.43
2025-07-08,Plateau-Est,24.05,22.53,28.95
2025-07-09,Plateau-Est,20.71,13.78,27.29
2025-07-10,Plateau-Est,21.39,17.07,25.75
2025-07-11,Plateau-Est,17.65,15.01,22.96
2025-07-12,Plateau-Est,20.71,15.66,25.18
2025-07-13,Plateau-Est,20.22,16.01,25.99
2025-07-14,Plateau-Est,17.64,11.97,24.15
2025-07-15,Plateau-Est,20.95,18.18,26.79
2025-07-16,Plateau-Est,23.34,19.19,27.47
2025-07-17,Plateau-Est,18.41,14.98,21.24
2025-07-18,Plateau-Est,21.51,15.51,29.04
2025-07-19,Plateau-Est,18.3,12.54,22.42
2025-07-20,Plateau-Est,21.58,19.13,26.51
2025-07-21,Plateau-Est,22.04,16.46,27.19
2025-07-22,Plateau-Est,20.35,17.12,28.38
2025-07-23,Plateau-Est,22.38,18.58,27.82
2025-07-24,Plateau-Est,20.79,17.44,27.7
2025-07-25,Plateau-Est,20.68,17.17,26.94
2025-07-26,Plateau-Est,21.98,19.07,27.51
2025-07-27,Plateau-Est,24.03,21.14,28.83
2025-07-28,Plateau-Est,22.82,18.89,27.9
2025-07-29,Plateau-Est,20.43,17.96,25.86
2025-07-30,Plateau-Est,22.96,17.38,25.57
2025-07-31,Plateau-Est,17.99,12.38,22.98
2025-08-01,Plateau-Est,25.36,24.42,28.72
2025-08-02,Plateau-Est,18.14,15.64,20.75
2025-08-03,Plateau-Est,23.79,19.18,28.63
2025-08-04,Plateau-Est,18.19,13.13,22.58
2025-08-05,Plateau-Est,22.26,19.79,26.11
2025-08-06,Plateau-Est,12.42,10.23,15.75
2025-08-07,Plateau-Est,21.37,19.16,28.25
2025-08-08,Plateau-Est,18.05,14.09,24.68
2025-08-09,Plateau-Est,18.14,17.1,21.47
2025-08-10,Plateau-Est,18.45,15.84,22.81
2025-08-11,Plateau-Est,21.51,17.75,25.53
2025-08-12,Plateau-Est,16.71,14.23,22.2
2025-08-13,Plateau-Est,18.64,13.2,25.81
2025-08-14,Plateau-Est,18.86,14.0,23.62
2025-08-15,Plateau-Est,15.68,13.9,18.2
2025-08-16,Plateau-Est,19.27,14.49,26.26
2025-08-17,Plateau-Est,18.46,14.49,22.08
2025-08-18,Plateau-Est,18.73,14.23,24.06
2025-08-19,Plateau-Est,18.17,12.29,22.42
2025-08-20,Plateau-Est,19.65,15.88,22.59
2025-08-21,Plateau-Est,21.44,15.54,22.19
2025-08-22,Plateau-Est,21.21,16.62,26.43
2025-08-23,Plateau-Est,18.9,14.78,25.71
2025-08-24,Plateau-Est,20.93,14.75,25.05
2025-08-25,Plateau-Est,14.54,8.22,19.2
2025-08-26,Plateau-Est,16.92,12.35,20.34
2025-08-27,Plateau-Est,20.47,17.12,23.94
2025-08-28,Plateau-Est,16.69,10.95,21.77
2025-08-29,Plateau-Est,16.22,12.38,20.45
2025-08-30,Plateau-Est,14.62,10.87,19.42
2025-08-31,Plateau-Est,17.78,13.2,22.01
2025-09-01,Plateau-Est,11.25,4.32,20.51
2025-09-02,Plateau-Est,16.21,13.63,22.0
2025-09-03,Plateau-Est,15.74,12.62,21.18
2025-09-04,Plateau-Est,18.36,15.3,24.52
2025-09-05,Plateau-Est,15.82,12.23,23.61
2025-09-06,Plateau-Est,16.3,11.14,22.84
2025-09-07,Plateau-Est,16.55,12.82,22.14
2025-09-08,Plateau-Est,17.8,12.15,22.67
2025-09-09,Plateau-Est,16.82,14.08,22.17
2025-09-10,Plateau-Est,16.21,13.58,20.85
2025-09-11,Plateau-Est,18.76,15.21,26.25
2025-09-12,Plateau-Est,20.98,19.52,24.18
2025-09-13,Plateau-Est,15.26,12.21,19.16
2025-09-14,Plateau-Est,19.27,15.28,25.27
2025-09-15,Plateau-Est,14.02,9.51,15.86
2025-09-16,Plateau-Est,11.92,9.58,12.9
2025-09-17,Plateau-Est,15.9,12.11,21.6
2025-09-18,Plateau-Est,11.94,6.46,18.78
2025-09-19,Plateau-Est,15.8,11.53,19.2
2025-09-20,Plateau-Est,18.42,12.81,25.43
2025-09-21,Plateau-Est,13.98,9.69,17.32
2025-09-22,Plateau-Est,15.65,12.29,18.14
2025-09-23,Plateau-Est,15.69,8.92,18.54
2025-09-24,Plateau-Est,12.86,8.41,20.78
2025-09-25,Plateau-Est,15.46,12.31,23.06
2025-09-26,Plateau-Est,12.66,7.55,20.67
2025-09-27,Plateau-Est,12.08,7.91,19.21
2025-09-28,Plateau-Est,16.59,11.27,18.11
2025-09-29,Plateau-Est,9.69,6.47,11.88
2025-09-30,Plateau-Est,10.53,5.68,17.0
2025-10-01,Plateau-Est,14.45,10.87,15.69
2025-10-02,Plateau-Est,14.56,9.99,20.18
2025-10-03,Plateau-Est,14.46,10.5,18.72
2025-10-04,Plateau-Est,11.53,7.84,17.46
2025-10-05,Plateau-Est,7.13,1.9,8.87
2025-10-06,Plateau-Est,15.18,10.93,19.13
2025-10-07,Plateau-Est,16.02,12.51,18.51
2025-10-08,Plateau-Est,14.0,11.72,18.41
2025-10-09,Plateau-Est,15.82,11.44,22.0
2025-10-10,Plateau-Est,14.81,10.61,16.72
2025-10-11,Plateau-Est,13.5,10.21,19.48
2025-10-12,Plateau-Est,11.24,6.58,15.94
2025-10-13,Plateau-Est,10.34,7.36,17.11
2025-10-14,Plateau-Est,12.16,10.65,16.52
2025-10-15,Plateau-Est,10.12,6.83,12.25
2025-10-16,Plateau-Est,15.31,12.33,21.26
2025-10-17,Plateau-Est,12.64,10.87,17.06
2025-10-18,Plateau-Est,15.22,10.59,18.64
2025-10-19,Plateau-Est,10.86,6.81,19.75
2025-10-20,Plateau-Est,9.04,5.62,14.39
2025-10-21,Plateau-Est,14.96,9.61,18.16
2025-10-22,Plateau-Est,7.76,1.8,14.69
2025-10-23,Plateau-Est,13.71,8.71,14.28
2025-10-24,Plateau-Est,5.42,2.86,10.02
2025-10-25,Plateau-Est,12.09,8.56,16.1
2025-10-26,Plateau-Est,4.62,-0.36,11.05
2025-10-27,Plateau-Est,10.36,5.14,15.02
2025-10-28,Plateau-Est,11.02,7.92,14.95
2025-10-29,Plateau-Est,11.92,9.45,16.65
2025-10-30,Plateau-Est,10.27,6.84,15.8
2025-10-31,Plateau-Est,9.13,5.96,14.84
2025-11-01,Plateau-Est,9.33,6.56,14.2
2025-11-02,Plateau-Est,7.34,4.72,8.92
2025-11-03,Plateau-Est,6.24,4.9,10.05
2025-11-04,Plateau-Est,8.61,1.37,10.36
2025-11-05,Plateau-Est,9.12,6.43,17.53
2025-11-06,Plateau-Est,10.96,5.74,16.48
2025-11-07,Plateau-Est,10.16,6.99,16.75
2025-11-08,Plateau-Est,7.9,4.11,11.03
2025-11-09,Plateau-Est,8.57,3.65,13.52
2025-11-10,Plateau-Est,8.24,5.12,13.79
2025-11-11,Plateau-Est,11.11,7.32,14.79
2025-11-12,Plateau-Est,3.73,0.53,8.69
2025-11-13,Plateau-Est,12.24,8.15,18.1
2025-11-14,Plateau-Est,7.24,1.5,11.37
2025-11-15,Plateau-Est,6.87,2.66,12.44
2025-11-16,Plateau-Est,4.35,4.33,7.36
2025-11-17,Plateau-Est,10.73,6.29,15.81
2025-11-18,Plateau-Est,5.71,2.24,9.58
2025-11-19,Plateau-Est,8.7,4.94,14.85
2025-11-20,Plateau-Est,6.32,2.54,8.85
2025-11-21,Plateau-Est,2.18,-2.64,9.83
2025-11-22,Plateau-Est,0.68,-3.52,3.26
2025-11-23,Plateau-Est,6.08,0.3,10.98
2025-11-24,Plateau-Est,4.89,-1.71,10.84
2025-11-25,Plateau-Est,4.74,-0.1,11.5
2025-11-26,Plateau-Est,4.04,2.48,12.16
2025-11-27,Plateau-Est,7.68,2.56,15.16
2025-11-28,Plateau-Est,3.81,1.32,10.18
2025-11-29,Plateau-Est,5.88,2.52,13.15
2025-11-30,Plateau-Est,10.4,5.52,12.22
2025-12-01,Plateau-Est,6.16,3.82,10.03
2025-12-02,Plateau-Est,5.53,2.71,8.16
2025-12-03,Plateau-Est,4.9,3.44,13.48
2025-12-04,Plateau-Est,4.34,-0.86,8.64
2025-12-05,Plateau-Est,5.87,2.28,11.2
2025-12-06,Plateau-Est,2.7,-1.31,9.22
2025-12-07,Plateau-Est,1.86,-2.04,8.39
2025-12-08,Plateau-Est,3.51,1.34,9.24
2025-12-09,Plateau-Est,4.33,-0.21,8.07
2025-12-10,Plateau-Est,3.79,1.42,8.18
2025-12-11,Plateau-Est,3.8,-0.52,8.63
2025-12-12,Plateau-Est,5.87,0.52,11.2
2025-12-13,Plateau-Est,3.88,0.21,11.96
2025-12-14,Plateau-Est,3.26,-1.12,8.7
2025-12-15,Plateau-Est,1.65,-2.1,5.79
2025-12-16,Plateau-Est,1.3,-6.27,2.95
2025-12-17,Plateau-Est,0.7,-4.53,5.3
2025-12-18,Plateau-Est,5.34,1.5,13.16
2025-12-19,Plateau-Est,3.92,-0.6,11.86
2025-12-20,Plateau-Est,2.91,0.53,7.3
2025-12-21,Plateau-Est,2.34,-3.28,8.47
2025-12-22,Plateau-Est,1.02,-2.69,5.82
2025-12-23,Plateau-Est,4.16,-0.67,7.11
2025-12-24,Plateau-Est,1.41,0.92,2.85
2025-12-25,Plateau-Est,2.34,-1.04,8.01
2025-12-26,Plateau-Est,6.17,1.52,10.63
2025-12-27,Plateau-Est,1.61,-1.49,5.3
2025-12-28,Plateau-Est,4.14,-0.27,10.37
2025-12-29,Plateau-Est,3.12,-1.05,8.01
2025-12-30,Plateau-Est,1.85,-2.44,10.56
2025-12-31,Plateau-Est,4.26,3.52,9.22
2024-01-01,Rives-Sud,4.49,2.64,8.63
2024-01-02,Rives-Sud,4.42,-1.8,11.97
2024-01-03,Rives-Sud,4.54,3.21,6.77
2024-01-04,Rives-Sud,3.16,-1.21,5.5
2024-01-05,Rives-Sud,9.98,5.29,17.15
2024-01-06,Rives-Sud,2.6,-1.64,6.28
2024-01-07,Rives-Sud,7.24,2.39,11.0
2024-01-08,Rives-Sud,0.97,-4.85,6.21
2024-01-09,Rives-Sud,6.59,4.26,13.3
2024-01-10,Rives-Sud,4.98,0.11,6.58
2024-01-11,Rives-Sud,1.48,-2.8,5.66
2024-01-12,Rives-Sud,3.78,-0.13,7.38
2024-01-13,Rives-Sud,2.74,-2.22,9.35
2024-01-14,Rives-Sud,4.97,3.33,14.2
2024-01-15,Rives-Sud,3.58,1.2,14.87
2024-01-16,Rives-Sud,2.56,-2.14,9.07
2024-01-17,Rives-Sud,2.85,-0.62,9.87
2024-01-18,Rives-Sud,6.4,2.42,11.32
2024-01-19,Rives-Sud,7.18,4.46,12.45
2024-01-20,Rives-Sud,4.58,1.01,10.03
2024-01-21,Rives-Sud,3.31,2.18,8.4
2024-01-22,Rives-Sud,3.93,0.85,10.98
2024-01-23,Rives-Sud,5.88,2.29,10.42
2024-01-24,Rives-Sud,6.2,1.78,12.28
2024-01-25,Rives-Sud,4.28,1.17,10.4
2024-01-26,Rives-Sud,4.23,-1.93,10.72
2024-01-27,Rives-Sud,5.8,3.3,11.5
2024-01-28,Rives-Sud,3.02,-1.9,11.42
2024-01-29,Rives-Sud,4.64,0.09,13.0
2024-01-30,Rives-Sud,4.68,3.41,12.98
2024-01-31,Rives-Sud,6.33,1.7,12.09
2024-02-01,Rives-Sud,2.36,-2.84,5.2
2024-02-02,Rives-Sud,4.08,-1.82,6.28
2024-02-03,Rives-Sud,2.8,-0.87,6.86
2024-02-04,Rives-Sud,4.85,3.91,10.05
2024-02-05,Rives-Sud,2.74,-1.16,7.76
2024-02-06,Rives-Sud,4.93,3.4,8.73
2024-02-07,Rives-Sud,1.96,-1.02,8.88
2024-02-08,Rives-Sud,5.41,-1.6,11.83
2024-02-09,Rives-Sud,5.41,5.12,7.49
2024-02-10,Rives-Sud,1.75,-4.76,5.38
2024-02-11,Rives-Sud,4.74,0.62,12.72
2024-02-12,Rives-Sud,3.06,-4.23,11.99
2024-02-13,Rives-Sud,3.1,0.01,7.64
2024-02-14,Rives-Sud,6.73,1.97,9.55
2024-02-15,Rives-Sud,6.7,3.33,10.33
2024-02-16,Rives-Sud,3.0,-0.48,6.11
2024-02-17,Rives-Sud,3.35,3.02,10.31
2024-02-18,Rives-Sud,4.02,-2.46,9.71
2024-02-19,Rives-Sud,5.28,2.25,8.87
2024-02-20,Rives-Sud,5.76,0.61,12.06
2024-02-21,Rives-Sud,6.7,3.31,10.17
2024-02-22,Rives-Sud,8.85,6.34,14.3
2024-02-23,Rives-Sud,2.63,-0.44,7.29
2024-02-24,Rives-Sud,6.66,2.3,12.95
2024-02-25,Rives-Sud,4.8,0.84,8.49
2024-02-26,Rives-Sud,8.91,5.04,13.44
2024-02-27,Rives-Sud,2.95,-2.02,6.77
2024-02-28,Rives-Sud,2.87,-1.66,8.57
2024-02-29,Rives-Sud,2.89,-1.52,6.58
2024-03-01,Rives-Sud,7.21,2.85,11.05
2024-03-02,Rives-Sud,8.23,5.45,13.04
2024-03-03,Rives-Sud,6.31,-0.82,13.01
2024-03-04,Rives-Sud,2.74,-1.95,10.19
2024-03-05,Rives-Sud,4.33,1.99,5.67
2024-03-06,Rives-Sud,5.35,1.51,12.91
2024-03-07,Rives-Sud,6.37,-0.16,12.57
2024-03-08,Rives-Sud,1.5,-0.62,6.68
2024-03-09,Rives-Sud,2.67,1.07,9.23
2024-03-10,Rives-Sud,6.13,1.66,8.06
2024-03-11,Rives-Sud,8.57,2.41,14.25
2024-03-12,Rives-Sud,4.44,0.38,9.46
2024-03-13,Rives-Sud,10.14,5.2,15.09
2024-03-14,Rives-Sud,6.31,-0.75,11.7
2024-03-15,Rives-Sud,8.41,2.48,14.01
2024-03-16,Rives-Sud,6.67,2.23,12.66
2024-03-17,Rives-Sud,3.36,-0.38,10.6
2024-03-18,Rives-Sud,8.66,3.7,15.46
2024-03-19,Rives-Sud,4.18,1.7,10.1
2024-03-20,Rives-Sud,8.05,4.76,13.88
2024-03-21,Rives-Sud,11.12,6.4,19.57
2024-03-22,Rives-Sud,9.96,3.05,13.74
2024-03-23,Rives-Sud,6.2,3.14,12.02
2024-03-24,Rives-Sud,11.21,9.33,13.73
2024-03-25,Rives-Sud,10.57,2.65,14.39
2024-03-26,Rives-Sud,11.15,6.23,15.69
2024-03-27,Rives-Sud,9.04,6.11,12.97
2024-03-28,Rives-Sud,9.43,8.68,13.29
2024-03-29,Rives-Sud,6.43,0.78,13.33
2024-03-30,Rives-Sud,11.3,2.81,16.14
2024-03-31,Rives-Sud,11.59,8.11,15.96
2024-04-01,Rives-Sud,11.07,5.55,13.11
2024-04-02,Rives-Sud,13.28,11.19,19.1
2024-04-03,Rives-Sud,10.77,5.28,14.52
2024-04-04,Rives-Sud,14.9,11.66,17.43
2024-04-05,Rives-Sud,12.34,7.04,18.63
2024-04-06,Rives-Sud,9.97,5.27,16.54
2024-04-07,Rives-Sud,9.79,4.21,17.8
2024-04-08,Rives-Sud,9.05,4.86,16.05
2024-04-09,Rives-Sud,13.24,7.75,17.44
2024-04-10,Rives-Sud,12.38,6.78,18.13
2024-04-11,Rives-Sud,12.47,9.5,17.85
2024-04-12,Rives-Sud,9.19,2.38,15.86
2024-04-13,Rives-Sud,12.72,6.82,18.09
2024-04-14,Rives-Sud,11.26,10.24,17.3
2024-04-15,Rives-Sud,11.18,6.8,17.66
2024-04-16,Rives-Sud,11.02,8.87,15.59
2024-04-17,Rives-Sud,13.59,9.79,18.02
2024-04-18,Rives-Sud,14.22,9.89,19.29
2024-04-19,Rives-Sud,14.36,11.43,19.1
2024-04-20,Rives-Sud,11.07,7.57,16.86
2024-04-21,Rives-Sud,14.34,10.22,17.63
2024-04-22,Rives-Sud,12.6,10.14,13.56
2024-04-23,Rives-Sud,13.29,8.55,17.97
2024-04-24,Rives-Sud,9.95,7.54,15.57
2024-04-25,Rives-Sud,11.97,10.26,17.21
2024-04-26,Rives-Sud,11.87,6.11,15.21
2024-04-27,Rives-Sud,12.5,8.08,17.86
2024-04-28,Rives-Sud,13.12,9.58,18.75
2024-04-29,Rives-Sud,13.02,8.78,18.53
2024-04-30,Rives-Sud,13.43,6.81,16.35
2024-05-01,Rives-Sud,17.04,12.26,25.43
2024-05-02,Rives-Sud,11.54,7.15,16.21
2024-05-03,Rives-Sud,14.45,9.35,20.02
2024-05-04,Rives-Sud,12.64,8.08,18.38
2024-05-05,Rives-Sud,16.22,14.97,19.8
2024-05-06,Rives-Sud,12.56,8.85,21.72
2024-05-07,Rives-Sud,13.99,9.46,19.12
2024-05-08,Rives-Sud,16.09,12.4,20.25
2024-05-09,Rives-Sud,20.22,17.24,25.13
2024-05-10,Rives-Sud,18.34,14.47,23.99
2024-05-11,Rives-Sud,15.93,12.8,21.74
2024-05-12,Rives-Sud,16.32,13.18,18.37
2024-05-13,Rives-Sud,17.68,15.4,21.27
2024-05-14,Rives-Sud,14.95,11.2,23.69
2024-05-15,Rives-Sud,11.83,6.14,15.43
2024-05-16,Rives-Sud,11.76,8.26,15.41
2024-05-17,Rives-Sud,16.05,13.72,21.63
2024-05-18,Rives-Sud,16.51,12.27,20.55
2024-05-19,Rives-Sud,15.08,9.48,19.94
2024-05-20,Rives-Sud,19.13,13.81,26.72
2024-05-21,Rives-Sud,17.6,12.77,26.15
2024-05-22,Rives-Sud,11.74,7.03,18.01
2024-05-23,Rives-Sud,14.87,11.21,20.25
2024-05-24,Rives-Sud,20.09,15.83,24.27
2024-05-25,Rives-Sud,18.73,15.9,21.81
2024-05-26,Rives-Sud,15.05,11.16,21.5
2024-05-27,Rives-Sud,21.25,16.29,27.84
2024-05-28,Rives-Sud,18.08,14.15,22.63
2024-05-29,Rives-Sud,18.16,13.0,19.95
2024-05-30,Rives-Sud,20.56,17.94,23.94
2024-05-31,Rives-Sud,16.18,9.83,23.32
2024-06-01,Rives-Sud,17.15,14.74,21.74
2024-06-02,Rives-Sud,14.38,12.38,18.62
2024-06-03,Rives-Sud,18.0,14.56,22.19
2024-06-04,Rives-Sud,24.42,20.07,31.82
2024-06-05,Rives-Sud,14.86,13.16,17.76
